"level","parent","Topic / Item","Count","Average","Min val","Max val","Rate (ms)","Percent","Burst rate","Burst start",
1,"/Source IPv4 Addresses","172.217.164.163",20,,,,0.0000,0.03%,0.0900,1425.375
1,"/Source IPv4 Addresses","172.217.164.170",7,,,,0.0000,0.01%,0.0300,1375.836
1,"/Source IPv4 Addresses","172.217.197.157",19,,,,0.0000,0.03%,0.1000,205.002
1,"/Source IPv4 Addresses","172.217.5.226",188,,,,0.0001,0.33%,0.4400,204.718
1,"/Source IPv4 Addresses","172.217.5.234",6,,,,0.0000,0.01%,0.0500,1381.249
1,"/Source IPv4 Addresses","172.217.7.136",54,,,,0.0000,0.09%,0.3100,202.938
1,"/Source IPv4 Addresses","172.217.7.138",15,,,,0.0000,0.03%,0.0500,1375.631
1,"/Source IPv4 Addresses","172.217.7.162",16,,,,0.0000,0.03%,0.1400,540.785
1,"/Source IPv4 Addresses","172.217.7.194",45,,,,0.0000,0.08%,0.0900,1426.165
1,"/Source IPv4 Addresses","172.217.7.198",264,,,,0.0001,0.46%,0.4700,211.096
1,"/Source IPv4 Addresses","172.217.7.202",51,,,,0.0000,0.09%,0.0800,28.375
1,"/Source IPv4 Addresses","172.217.8.14",34,,,,0.0000,0.06%,0.1200,204.531
1,"/Source IPv4 Addresses","172.217.8.3",226,,,,0.0001,0.39%,0.6600,1683.982
1,"/Source IPv4 Addresses","172.217.9.193",315,,,,0.0001,0.55%,0.6000,31.292
1,"/Source IPv4 Addresses","172.217.9.195",128,,,,0.0000,0.22%,0.2400,202.720
1,"/Source IPv4 Addresses","172.229.241.103",25,,,,0.0000,0.04%,0.1100,1427.317
1,"/Source IPv4 Addresses","172.253.122.188",17,,,,0.0000,0.03%,0.0500,1382.068
1,"/Source IPv4 Addresses","173.201.192.129",441,,,,0.0002,0.77%,0.1200,2838.525
1,"/Source IPv4 Addresses","173.231.178.83",13,,,,0.0000,0.02%,0.0800,270.068
1,"/Source IPv4 Addresses","174.137.133.49",23,,,,0.0000,0.04%,0.0700,263.686
1,"/Source IPv4 Addresses","178.162.133.149",34,,,,0.0000,0.06%,0.0600,215.673
1,"/Source IPv4 Addresses","18.205.127.52",16,,,,0.0000,0.03%,0.0900,213.766
1,"/Source IPv4 Addresses","18.211.91.10",17,,,,0.0000,0.03%,0.0800,208.543
1,"/Source IPv4 Addresses","18.213.127.229",16,,,,0.0000,0.03%,0.0600,214.260
1,"/Source IPv4 Addresses","18.234.188.235",16,,,,0.0000,0.03%,0.0600,208.365
1,"/Source IPv4 Addresses","18.235.19.208",11,,,,0.0000,0.02%,0.0700,263.545
1,"/Source IPv4 Addresses","184.24.158.16",15,,,,0.0000,0.03%,0.0800,208.729
1,"/Source IPv4 Addresses","185.167.164.42",20,,,,0.0000,0.03%,0.0800,210.123
1,"/Source IPv4 Addresses","185.167.164.43",13,,,,0.0000,0.02%,0.0700,1438.107
1,"/Source IPv4 Addresses","185.184.10.30",25,,,,0.0000,0.04%,0.0700,212.179
1,"/Source IPv4 Addresses","185.184.8.30",16,,,,0.0000,0.03%,0.0400,1441.093
1,"/Source IPv4 Addresses","185.235.85.25",15,,,,0.0000,0.03%,0.0600,1432.845
